Team,Time,Type,Puzzle,Submission,Response
Sparklebutt,2020-02-02 12:13:53,submission,number-hunting,PRIME,Wrong Answer.
Sparklebutt,2020-02-02 12:13:55,submission,number-hunting,COMPOSITE,Wrong Answer.
teammajk,2020-02-02 12:14:29,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
saddest_turtle,2020-02-02 12:14:58,submission,applejacks-game,LONGBRANCHSALOON,Correct!
saddest_turtle,2020-02-02 12:14:58,solve,applejacks-game,,
chbs,2020-02-02 12:15:30,submission,art-of-the-dress,BLUE,Wrong Answer.
chbs,2020-02-02 12:15:30,submission,flying-high,CAREER,Wrong Answer.
chbs,2020-02-02 12:15:34,submission,art-of-the-dress,GOLD,Wrong Answer.
pppppp,2020-02-02 12:15:54,submission,recommendations,FINDNEXTLYRICS,Keep going!
nat20s,2020-02-02 12:16:36,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
nat20s,2020-02-02 12:16:36,solve,not-quite-a-polka,,
pwnied,2020-02-02 12:16:59,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
pwnied,2020-02-02 12:16:59,solve,endgame,,
pwnied,2020-02-02 12:16:59,unlock,elements-war,,
abeandfriends,2020-02-02 12:17:44,submission,applejacks-game,JAPANESEMOUNTAINS,Wrong Answer.
teammajk,2020-02-02 12:17:57,submission,art-of-the-dress,GREENBOOTS,Correct!
teammajk,2020-02-02 12:17:57,solve,art-of-the-dress,,
teammajk,2020-02-02 12:17:57,unlock,equestrian-tour,,
oneword,2020-02-02 12:18:44,submission,flying-high,CARACT,Wrong Answer.
hydra,2020-02-02 12:22:52,submission,the-key-is-going-slow-and-steady,TORTOISE,Wrong Answer.
psmith01,2020-02-02 12:23:01,submission,not-quite-a-polka,MISTMANE,Wrong Answer.
psmith01,2020-02-02 12:23:04,submission,not-quite-a-polka,MANEOFTHEMIST,Wrong Answer.
YayAway,2020-02-02 12:23:45,submission,applejacks-game,LONGBRANCHSALOON,Correct!
YayAway,2020-02-02 12:23:45,solve,applejacks-game,,
YayAway,2020-02-02 12:23:45,unlock,equestrian-tour,,
toaster,2020-02-02 12:25:08,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
toaster,2020-02-02 12:25:08,solve,not-quite-a-polka,,
toaster,2020-02-02 12:26:52,submission,art-of-the-dress,NIAGARAFALLS,Wrong Answer.
toaster,2020-02-02 12:27:24,submission,art-of-the-dress,NIAGARA,Wrong Answer.
Team-Team-Team-Team-Team,2020-02-02 12:29:43,submission,equestrian-tour,TARDIS,Correct!
Team-Team-Team-Team-Team,2020-02-02 12:29:43,solve,equestrian-tour,,
Team-Team-Team-Team-Team,2020-02-02 12:29:43,unlock,cross-eyed,,
Team-Team-Team-Team-Team,2020-02-02 12:29:43,unlock,imperial-geography,,
Team-Team-Team-Team-Team,2020-02-02 12:29:43,unlock,number-hunting,,
Team-Team-Team-Team-Team,2020-02-02 12:29:43,unlock,recommendations,,
Team-Team-Team-Team-Team,2020-02-02 12:29:43,unlock,a-to-zecora,,
pppppp,2020-02-02 12:30:14,submission,recommendations,PONYVILLEALBUM,Wrong Answer.
psmith01,2020-02-02 12:31:24,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
psmith01,2020-02-02 12:31:24,solve,not-quite-a-polka,,
pppppp,2020-02-02 12:33:35,submission,recommendations,PONYVILLEFMHAM,Wrong Answer.
pppppp,2020-02-02 12:33:54,submission,recommendations,PONYVILLEFMEDM,Wrong Answer.
Lesgaulois,2020-02-02 12:33:56,submission,endgame,INFINITYGEMS,Wrong Answer.
pppppp,2020-02-02 12:34:25,submission,recommendations,PONYVILLEFMCOM,"Almost there! Unfortunately, PonyvilleFM is having some technical issues right now. Please visit ponyvillelive.com instead."
coolpuzzlers,2020-02-02 12:34:28,submission,cross-eyed,INSPIRATION,Correct!
coolpuzzlers,2020-02-02 12:34:28,solve,cross-eyed,,
Lesgaulois,2020-02-02 12:35:03,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
Lesgaulois,2020-02-02 12:35:03,solve,endgame,,
Lesgaulois,2020-02-02 12:35:03,unlock,elements-war,,
chbs,2020-02-02 12:36:19,submission,flying-high,CARMEL,Wrong Answer.
chbs,2020-02-02 12:36:30,submission,flying-high,CARRIE,Wrong Answer.
chbs,2020-02-02 12:36:49,submission,flying-high,CARPET,Wrong Answer.
chbs,2020-02-02 12:36:52,submission,flying-high,CARROT,Wrong Answer.
teameagletime,2020-02-02 12:37:15,submission,art-of-the-dress,ILLUSION,Wrong Answer.
chbs,2020-02-02 12:38:15,submission,not-quite-a-polka,CONSTRICTS,Wrong Answer.
pppppp,2020-02-02 12:38:42,submission,recommendations,BLUEHEDGEHOGFIVEWITHPAREM,"It's just ""Blue Hedgehog (Five)"". We're not really DJing a show."
pppppp,2020-02-02 12:38:59,submission,recommendations,BLUEHEDGEHOGFIVE,What notable blue hedgehog has a five letter name?
chbs,2020-02-02 12:39:02,submission,not-quite-a-polka,FERMENTS,Wrong Answer.
pppppp,2020-02-02 12:39:05,submission,recommendations,SONIC,Correct!
pppppp,2020-02-02 12:39:05,solve,recommendations,,
garidan,2020-02-02 12:40:38,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
garidan,2020-02-02 12:40:38,solve,the-key-is-going-slow-and-steady,,
saddest_turtle,2020-02-02 12:41:34,submission,not-quite-a-polka,MAIROFTHEMIST,Wrong Answer.
saddest_turtle,2020-02-02 12:41:36,submission,not-quite-a-polka,MAREOFTHEMIST,Wrong Answer.
saddest_turtle,2020-02-02 12:41:41,submission,not-quite-a-polka,MAILOFTHEMIST,Wrong Answer.
saddest_turtle,2020-02-02 12:41:57,submission,not-quite-a-polka,MAILOFTHEMINT,Wrong Answer.
saddest_turtle,2020-02-02 12:42:00,submission,not-quite-a-polka,MALLOFTHEMINT,Wrong Answer.
saddest_turtle,2020-02-02 12:42:04,submission,not-quite-a-polka,MALLOFTHEMIST,Wrong Answer.
saddest_turtle,2020-02-02 12:42:19,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
saddest_turtle,2020-02-02 12:42:19,solve,not-quite-a-polka,,
saddest_turtle,2020-02-02 12:42:19,unlock,equestrian-tour,,
wuthefami,2020-02-02 12:42:51,submission,imperial-geography,HURRICANE,Correct!
wuthefami,2020-02-02 12:42:51,solve,imperial-geography,,
theology,2020-02-02 12:43:58,submission,a-to-zecora,ATTRACTION,Correct!
theology,2020-02-02 12:43:58,solve,a-to-zecora,,
chbs,2020-02-02 12:46:13,submission,not-quite-a-polka,FOXTROT,Wrong Answer.
Dora,2020-02-02 12:46:27,submission,recommendations,BLUEHEDGEHOGFIVE,What notable blue hedgehog has a five letter name?
joyousvida,2020-02-02 12:46:29,submission,anthropology,GAUNTLET,Correct!
joyousvida,2020-02-02 12:46:29,solve,anthropology,,
joyousvida,2020-02-02 12:46:29,unlock,seasoned-traveler,,
sheldrake,2020-02-02 12:46:46,submission,flying-high,CARREW,Wrong Answer.
turkeyandkestrel,2020-02-02 12:46:52,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
turkeyandkestrel,2020-02-02 12:46:52,solve,the-key-is-going-slow-and-steady,,
sheldrake,2020-02-02 12:46:54,submission,flying-high,CARRER,Wrong Answer.
Dora,2020-02-02 12:46:54,submission,recommendations,SONIC,Correct!
Dora,2020-02-02 12:46:54,solve,recommendations,,
wuthefami,2020-02-02 12:47:03,submission,a-to-zecora,BROTHERHOOVES,Wrong Answer.
wuthefami,2020-02-02 12:47:08,submission,a-to-zecora,AMENDING,Wrong Answer.
sheldrake,2020-02-02 12:47:11,submission,flying-high,CARRED,Wrong Answer.
wuthefami,2020-02-02 12:47:13,submission,a-to-zecora,BLOOM,Wrong Answer.
wuthefami,2020-02-02 12:47:14,submission,a-to-zecora,PRINCESS,Wrong Answer.
wuthefami,2020-02-02 12:47:20,submission,a-to-zecora,TANKS,Wrong Answer.
wuthefami,2020-02-02 12:47:27,submission,a-to-zecora,CANTERLOT,Wrong Answer.
wuthefami,2020-02-02 12:47:34,submission,a-to-zecora,CRUSADERS,Wrong Answer.
wuthefami,2020-02-02 12:47:57,submission,a-to-zecora,RARITY,Wrong Answer.
theology,2020-02-02 12:48:11,submission,recommendations,SONIC,Correct!
theology,2020-02-02 12:48:11,solve,recommendations,,
wuthefami,2020-02-02 12:49:32,submission,a-to-zecora,CASTLESWEET,Wrong Answer.
wuthefami,2020-02-02 12:50:10,submission,a-to-zecora,THEONEWHERE,Wrong Answer.
wuthefami,2020-02-02 12:50:16,submission,a-to-zecora,SCAREMASTER,Wrong Answer.
theology,2020-02-02 12:50:33,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
theology,2020-02-02 12:50:33,solve,seasoned-traveler,,
theology,2020-02-02 12:50:33,unlock,endgame,,
firegate,2020-02-02 12:51:24,submission,flying-high,CARSAC,Wrong Answer.
chbs,2020-02-02 12:53:12,submission,applejacks-game,AUDIOMANUFACTERERS,Wrong Answer.
teamrunpeng,2020-02-02 12:54:13,submission,a-to-zecora,ATTRACTION,Correct!
teamrunpeng,2020-02-02 12:54:13,solve,a-to-zecora,,
firegate,2020-02-02 12:54:13,submission,flying-high,TRAILER,Wrong Answer.
KPaNE2,2020-02-02 12:55:16,submission,art-of-the-dress,LIMECREAM,Wrong Answer.
KPaNE2,2020-02-02 12:55:21,submission,art-of-the-dress,HHHHHHHHHHHH,Wrong Answer.
babyotters,2020-02-02 12:56:55,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
babyotters,2020-02-02 12:58:56,submission,art-of-the-dress,GREENBOOTS,Correct!
babyotters,2020-02-02 12:58:56,solve,art-of-the-dress,,
babyotters,2020-02-02 12:58:56,unlock,equestrian-tour,,
2112112112112112,2020-02-02 12:59:04,submission,applejacks-game,FORTDODGE,Wrong Answer.
oneword,2020-02-02 12:59:33,submission,flying-high,1250FT,Almost there! What's something that's 1250 ft?
pppppp,2020-02-02 12:59:41,submission,anthropology,CRAWHET,Wrong Answer.
2112112112112112,2020-02-02 13:00:17,submission,applejacks-game,LONGBRANCHSALOON,Correct!
2112112112112112,2020-02-02 13:00:17,solve,applejacks-game,,
oneword,2020-02-02 13:00:23,submission,flying-high,EMPIRESTATEBUILDING,Correct!
oneword,2020-02-02 13:00:23,solve,flying-high,,
firegate,2020-02-02 13:00:30,submission,flying-high,CARCASSONNE,Wrong Answer.
fstock96,2020-02-02 13:01:04,submission,the-key-is-going-slow-and-steady,VRGAMING,Wrong Answer.
Argodef,2020-02-02 13:01:49,submission,recommendations,BLUEHEDGHOGFIVEWITHPAREM,Wrong Answer.
Argodef,2020-02-02 13:02:13,submission,recommendations,BLUEHEDGEHOG,Wrong Answer.
Argodef,2020-02-02 13:02:21,submission,recommendations,BLUEHEDGEHOGFIVE,What notable blue hedgehog has a five letter name?
moreaboutvikings,2020-02-02 13:02:21,submission,cross-eyed,INSPIRATION,Correct!
moreaboutvikings,2020-02-02 13:02:21,solve,cross-eyed,,
moreaboutvikings,2020-02-02 13:02:22,unlock,a-to-zecora,,
codiak,2020-02-02 13:02:25,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
codiak,2020-02-02 13:02:25,solve,not-quite-a-polka,,
codiak,2020-02-02 13:02:25,unlock,equestrian-tour,,
Argodef,2020-02-02 13:02:27,submission,recommendations,SONIC,Correct!
Argodef,2020-02-02 13:02:27,solve,recommendations,,
Argodef,2020-02-02 13:02:27,unlock,anthropology,,
pppppp,2020-02-02 13:02:45,submission,anthropology,TRAWLNET,Wrong Answer.
chbs,2020-02-02 13:03:02,submission,flying-high,CARDLE,Wrong Answer.
chbs,2020-02-02 13:03:06,submission,flying-high,CARPLE,Wrong Answer.
pppppp,2020-02-02 13:03:44,submission,anthropology,CRAWLNET,Wrong Answer.
halibut2,2020-02-02 13:03:57,submission,flying-high,EMPIRESTATEBUILDING,Correct!
halibut2,2020-02-02 13:03:57,solve,flying-high,,
teammajk,2020-02-02 13:04:43,submission,not-quite-a-polka,MIZZEN,Wrong Answer.
chbs,2020-02-02 13:04:52,submission,flying-high,CARLIE,Wrong Answer.
kfcfriends,2020-02-02 13:06:46,submission,number-hunting,NUMERONIA,Wrong Answer.
kfcfriends,2020-02-02 13:06:54,submission,number-hunting,NUMERONIUS,Wrong Answer.
kfcfriends,2020-02-02 13:07:01,submission,number-hunting,NUMERONIUSNUMERONIA,Wrong Answer.
pppppp,2020-02-02 13:07:14,submission,anthropology,CROTCHET,Wrong Answer.
kfcfriends,2020-02-02 13:07:27,submission,the-key-is-going-slow-and-steady,GRIFFITH,Wrong Answer.
teammajk,2020-02-02 13:07:56,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
teammajk,2020-02-02 13:07:56,solve,not-quite-a-polka,,
Sparklebutt,2020-02-02 13:08:10,submission,imperial-geography,CALCUTTA,Wrong Answer.
firegate,2020-02-02 13:08:10,submission,flying-high,COUNTDOWN,Wrong Answer.
Sparklebutt,2020-02-02 13:08:28,submission,imperial-geography,KOLKATA,Wrong Answer.
fwiendship,2020-02-02 13:08:45,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
fwiendship,2020-02-02 13:08:45,solve,not-quite-a-polka,,
KPaNE2,2020-02-02 13:09:15,submission,art-of-the-dress,PUSSYWILLOWGRAY,Wrong Answer.
KPaNE2,2020-02-02 13:09:50,submission,art-of-the-dress,MOJAVEDESERT,Wrong Answer.
pppppp,2020-02-02 13:10:24,submission,anthropology,CROWFEET,Wrong Answer.
chbs,2020-02-02 13:10:36,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
chbs,2020-02-02 13:10:36,solve,its-a-long-story,,
Anaxciot,2020-02-02 13:10:39,submission,its-a-long-story,MAGICSQUARE,Wrong Answer.
toaster,2020-02-02 13:12:18,submission,art-of-the-dress,MOUNTEVEREST,Wrong Answer.
firegate,2020-02-02 13:12:19,submission,flying-high,HAPPYNEWYEAR,Wrong Answer.
toaster,2020-02-02 13:12:25,submission,art-of-the-dress,MTEVEREST,Wrong Answer.
kfcfriends,2020-02-02 13:12:56,submission,the-key-is-going-slow-and-steady,ELCAPITAN,Wrong Answer.
kfcfriends,2020-02-02 13:13:26,submission,the-key-is-going-slow-and-steady,YOSEMITE,Wrong Answer.
bridge,2020-02-02 13:14:48,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
bridge,2020-02-02 13:14:48,solve,its-a-long-story,,
batamaran,2020-02-02 13:15:12,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
batamaran,2020-02-02 13:15:12,solve,seasoned-traveler,,
batamaran,2020-02-02 13:15:12,unlock,endgame,,
chbs,2020-02-02 13:16:06,submission,the-key-is-going-slow-and-steady,BALDEAGLE,Wrong Answer.
chbs,2020-02-02 13:16:18,submission,the-key-is-going-slow-and-steady,FLYINGSQUIRREL,Wrong Answer.
chbs,2020-02-02 13:16:21,submission,the-key-is-going-slow-and-steady,CHUPACABRA,Wrong Answer.
chbs,2020-02-02 13:16:24,submission,the-key-is-going-slow-and-steady,HAWK,Wrong Answer.
chbs,2020-02-02 13:16:26,submission,the-key-is-going-slow-and-steady,EAGLE,Wrong Answer.
chbs,2020-02-02 13:16:26,submission,the-key-is-going-slow-and-steady,FALCON,Wrong Answer.
pppppp,2020-02-02 13:16:32,submission,anthropology,CRAWFORD,Wrong Answer.
chbs,2020-02-02 13:16:33,submission,the-key-is-going-slow-and-steady,KOALA,Wrong Answer.
chbs,2020-02-02 13:16:34,submission,the-key-is-going-slow-and-steady,TIGER,Wrong Answer.
chbs,2020-02-02 13:16:35,submission,flying-high,CARDIE,Wrong Answer.
chbs,2020-02-02 13:16:36,submission,the-key-is-going-slow-and-steady,LYNX,Wrong Answer.
chbs,2020-02-02 13:16:53,submission,the-key-is-going-slow-and-steady,PONY,Wrong Answer.
chbs,2020-02-02 13:17:04,submission,the-key-is-going-slow-and-steady,IGUANA,Wrong Answer.
chbs,2020-02-02 13:17:25,submission,the-key-is-going-slow-and-steady,TORTOISE,Wrong Answer.
chbs,2020-02-02 13:17:27,submission,the-key-is-going-slow-and-steady,TURTLE,Wrong Answer.
teammajk,2020-02-02 13:18:17,submission,flying-high,EMPIRESTATEBUILDING,Correct!
teammajk,2020-02-02 13:18:17,solve,flying-high,,
squirreltrap,2020-02-02 13:18:28,submission,the-key-is-going-slow-and-steady,PETSLEFT,Keep going!
chbs,2020-02-02 13:19:12,submission,the-key-is-going-slow-and-steady,BUTTERFLY,Wrong Answer.
chbs,2020-02-02 13:19:20,submission,the-key-is-going-slow-and-steady,LEPIDOPTERA,Wrong Answer.
chbs,2020-02-02 13:19:23,submission,the-key-is-going-slow-and-steady,PAINTEDLADY,Wrong Answer.
chbs,2020-02-02 13:19:24,submission,the-key-is-going-slow-and-steady,PARROT,Wrong Answer.
chbs,2020-02-02 13:19:29,submission,the-key-is-going-slow-and-steady,MONARCH,Wrong Answer.
chbs,2020-02-02 13:19:29,submission,the-key-is-going-slow-and-steady,COCKATOO,Wrong Answer.
KPaNE2,2020-02-02 13:19:31,submission,the-key-is-going-slow-and-steady,PETSNAME,Wrong Answer.
KPaNE2,2020-02-02 13:19:48,submission,the-key-is-going-slow-and-steady,PETNAMES,Wrong Answer.
chbs,2020-02-02 13:20:51,submission,the-key-is-going-slow-and-steady,RABBIT,Wrong Answer.
chbs,2020-02-02 13:20:54,submission,the-key-is-going-slow-and-steady,BUNNY,Wrong Answer.
coolpuzzlers,2020-02-02 13:21:00,submission,number-hunting,CHRONOMALYATLANDISORTITANICMOTHSAY,Almost there!
toaster,2020-02-02 13:21:12,submission,art-of-the-dress,NEIGHAGRAFALLS,Wrong Answer.
toaster,2020-02-02 13:21:17,submission,art-of-the-dress,NEIGHAGRA,Wrong Answer.
coolpuzzlers,2020-02-02 13:21:36,submission,number-hunting,XYZMONSTER,Wrong Answer.
coolpuzzlers,2020-02-02 13:21:57,submission,number-hunting,OC,Wrong Answer.
catfaceemoji,2020-02-02 13:22:14,submission,anthropology,SOCIAL,Wrong Answer.
catfaceemoji,2020-02-02 13:22:49,submission,a-to-zecora,BOND,Wrong Answer.
null,2020-02-02 13:23:43,submission,number-hunting,MISSINGNO,Wrong Answer.
toaster,2020-02-02 13:23:46,submission,art-of-the-dress,MOUNTEVERHOOF,Wrong Answer.
toaster,2020-02-02 13:23:51,submission,art-of-the-dress,EVERHOOF,Wrong Answer.
null,2020-02-02 13:24:27,submission,number-hunting,MISSINGNOS,Wrong Answer.
pppppp,2020-02-02 13:25:03,submission,anthropology,CRAWFISH,Wrong Answer.
coolpuzzlers,2020-02-02 13:25:18,submission,number-hunting,PERFECT,Correct!
coolpuzzlers,2020-02-02 13:25:18,solve,number-hunting,,
coolpuzzlers,2020-02-02 13:25:18,unlock,a-to-zecora,,
pppppp,2020-02-02 13:25:19,submission,anthropology,CRAWLING,Wrong Answer.
null,2020-02-02 13:26:02,submission,number-hunting,MISSING,Wrong Answer.
ducksoup,2020-02-02 13:27:05,submission,imperial-geography,LONDON,Wrong Answer.
jimbob,2020-02-02 13:27:53,submission,anthropology,GAUNTLET,Correct!
jimbob,2020-02-02 13:27:53,solve,anthropology,,
jimbob,2020-02-02 13:27:53,unlock,seasoned-traveler,,
toaster,2020-02-02 13:27:54,submission,equestrian-tour,TARDIS,Correct!
toaster,2020-02-02 13:27:54,solve,equestrian-tour,,
toaster,2020-02-02 13:27:54,unlock,cross-eyed,,
toaster,2020-02-02 13:27:54,unlock,imperial-geography,,
toaster,2020-02-02 13:27:54,unlock,number-hunting,,
toaster,2020-02-02 13:27:54,unlock,recommendations,,
Lesgaulois,2020-02-02 13:28:13,submission,imperial-geography,BACKGAMMON,Wrong Answer.
null,2020-02-02 13:28:55,submission,number-hunting,EVEN,Wrong Answer.
Lesgaulois,2020-02-02 13:29:58,submission,a-to-zecora,BACITRACIN,Wrong Answer.
Lesgaulois,2020-02-02 13:30:29,submission,a-to-zecora,BACTEREMIA,Wrong Answer.
chbs,2020-02-02 13:30:36,submission,the-key-is-going-slow-and-steady,ROCK,Wrong Answer.
Lesgaulois,2020-02-02 13:30:55,submission,imperial-geography,BACKGROUND,Wrong Answer.
chbs,2020-02-02 13:31:00,submission,the-key-is-going-slow-and-steady,ELEPHANT,Wrong Answer.
Lesgaulois,2020-02-02 13:31:05,submission,imperial-geography,BABYLONIAN,Wrong Answer.
catfaceemoji,2020-02-02 13:31:44,submission,a-to-zecora,GAUNTLET,Wrong Answer.
Lesgaulois,2020-02-02 13:32:12,submission,imperial-geography,BALDERDASH,Wrong Answer.
TheMagpie,2020-02-02 13:32:53,submission,cross-eyed,INSPIRATION,Correct!
TheMagpie,2020-02-02 13:32:53,solve,cross-eyed,,
catfaceemoji,2020-02-02 13:33:39,submission,a-to-zecora,TRIVIAL,Wrong Answer.
catfaceemoji,2020-02-02 13:33:49,submission,a-to-zecora,QUESTION,Wrong Answer.
chbs,2020-02-02 13:35:04,submission,flying-high,CARAFE,Wrong Answer.
chbs,2020-02-02 13:35:10,submission,flying-high,CARIFE,Wrong Answer.
trundle,2020-02-02 13:35:59,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
trundle,2020-02-02 13:35:59,solve,not-quite-a-polka,,
chbs,2020-02-02 13:36:03,submission,flying-high,CARICE,Wrong Answer.
bookmark,2020-02-02 13:36:23,submission,the-key-is-going-slow-and-steady,IGASRVAM,Wrong Answer.
bookmark,2020-02-02 13:36:37,submission,the-key-is-going-slow-and-steady,ANVGSARI,Wrong Answer.
teamrunpeng,2020-02-02 13:36:55,submission,anthropology,GAUNTLET,Correct!
teamrunpeng,2020-02-02 13:36:55,solve,anthropology,,
pppppp,2020-02-02 13:37:17,submission,anthropology,BRACELET,Wrong Answer.
catfaceemoji,2020-02-02 13:37:37,submission,anthropology,LESSON,Wrong Answer.
null,2020-02-02 13:38:21,submission,number-hunting,CHRONOMALYATLANDISORTITANICMOTHSAY,Almost there!
